vhquang,"Is `VendorName, Dataset, is_pro_forma` refer to the key in the dict? https://github.com/ResearchAffiliates/invsys/pull/1368/files#diff-9b8f8a38e91e379231059fac71c5e4ab692a7b7e1b1b6ac7158a98f4b728a3a3L156 If so it seems to be outdated. (not have `is_pro_forma` anymore)"
gdevanla,Umm. I don't understand. We usually use NULL at the database level to signify it is not set yet. Why do you think setting '' would be consistent with how we handle such scenarios in other places.
vhquang,"I though of that base on 2 considerations: - Is this a value that we will be using as folder for client files, and empty string wouldn't be a valid value? - I think ""no value"" of string type is better as empty string than NULL. If you prefer to have NULL as default value, then I think we should have a constraint to not allow '' while updating database. It is to make it clear and consistent which null value we are expecting."
gdevanla,"Hi @vhquang , This link does not seem to work. I am guessing you were referring to the comment in the file. I have updated that, if that is the case."
gdevanla,"yeah, this is transitioning code. I would not need that once we transition over. Therefore, I will leave it as is. Your point is valid though and I would consider it in other places where the code would be permanent."
gdevanla,"`NULL` for me means the value was not set by the user.  Any other value provided by the user would mean the user has determined that a 'base folder` path set up in the column is valid. Now, of course that would mean the user could set up an empty string.  But, even a non-empty string may not be a valid value. We don't enforce existence of this folder for any value. So, I don't see a reason why we will have to validate ''. Setting a constraint to hold a non-empty string does not give us any guarantee's of existence of folder correct?  "
gdevanla,"I do understand that you want to enforce only proper values in this column. But, that is not possible even with non-empty strings. I do agree with your concern."
vhquang,"> `NULL` for me means the value was not set by the user.  I would think more broadly that a default value is the value not set by the user. There are two conventions of having that default values: `NULL` or `''`. We can pick either of those conventions, but preferably not both. The con of using `''` will not differentiate when that value is set, but I think in our case I think that distinction is not meaningful for us. If it indeed is, than I think having `NULL` is more preferable.  > Setting a constraint to hold a non-empty string does not give us any guarantee's of existence of folder correct?  I think there are 2 separated concerns: valid values and incorrect values. From what I understand so far, it is not feasible to check for correctness. But having constraint of using either `NULL` or `''` will reduce the domain invalid values, and that would help us in querying valid values (ie: we will not need to check both NOT NULL and `!= ''` to find valid data)"
vhquang,"ah I see. I agree. If this is transition code, let not over-engineer it."
gdevanla,@vhquang I see your point with respect to what values I am checking in the code and it make sense to set to '' and not allow NULL. Thanks for noticing that. I will fix that!
vhquang,"I was trying to convince you on the benefit of restricting values. But you are more familiar and have more visibility on how it is used. Please feel free to make a decision on its benefit/cost to implement, and how you see fit."
gdevanla,"Your point was valid. So, I am happy with the decision :)"
nekobon,I'm curious; What is this short name used for? `yldcrv` looks mysterious!
nekobon,Would we want to return None for `str` and an empty string for non-`str`?
nekobon,"Would it want to raise here with `else`, when `field_to_dtype[d]` is not datetime nor float?"
nekobon,I prefer to keep `CURRENCY` instead of `CRNCY` but is it perhaps required by some other process?
nekobon,Is this the same as `attrs.iloc[0]`?
nekobon,missing type hints
nekobon,How about symbolic constants for these strings?
nekobon,Would we want to use static server for this? 
nekobon,"Same here, is it the same as `attrs.iloc[0]`"
nekobon,Would this path depend on where this module is called from?
gdevanla,"yeah, this is how we have declared in bloomberg. I will check with Alan to see if we can change it. thanks for reminding me!"
gdevanla,"Yes, I have addressed this changes in another PR which I am merging now."
gdevanla,Ha Ha! That field is from `Bloomberg`. 
gdevanla,That's right. I did not realize iloc[0] returns a series!
gdevanla,"This file was very big and we needed this for iteration. Initially, I wanted to add this to the code base, but given its size I decide to just use the `test` folder as a staging area. "
gdevanla,"Yes, I think I will use .iloc[0] from now on!"
gdevanla,"I don't think so. Also, function is programmatically called from airflow dag."
gdevanla,"These are constants from Bloomberg file. Therefore, I have not used symbolic constants for these."
gdevanla,Would it be more efficient to just build the list and create a `str` in the end.
gdevanla,Nice!
chaburkland,Oh! Today I learned/remembered that `''.join(...)` is faster than string concatenation. Yeah I'll put it back.
johnjhawk,can we add a docstring to this abstract method?  
johnjhawk,can we add a docstring to this abstract method?  
johnjhawk,I think that an f string here would be slightly more readable. 
johnjhawk,I like the new names for these decorators.
johnjhawk,"```suggestion             'grafi-dev+kr_lm': None, # TEMP value ( Still need to determine the correct live holdings class)             'grafi-emxkr_lm': None, # TEMP value (still need to determine the correct live holdings class) ```"
johnjhawk,"```suggestion             'grafi-dev+kr_lm': None, # TEMP value (Still need to setup the MOCK_DELIVERABLES dict)             'grafi-emxkr_lm': None, # TEMP value (Still need to setup the MOCK_DELIVERABLES dict) ```"
johnjhawk,Are these temp? Don't we already know earliest deliverable?  If not could we add why they're temp?
johnjhawk,"```suggestion             'grafi-dev+kr_lm': '20210831', # TEMP value (determine first month end that live holdings are to be used in blend)             'grafi-emxkr_lm': '20210831', # TEMP value (determine first month end that live holdings are to be used in blend) ```"
flexatone,hahaha
ForeverWintr,"  I think this only shows up in the diff because of black, but I wonder why this isn't just:  ```python for c in (f for f in GEIU_CO_REQ_FIELDS if f not in [""ID_BB_UNIQUE"", ""sec_primary""]):     ... ```  or  ```python for c in GEIU_CO_REQ_FIELDS:     if c in [""ID_BB_UNIQUE"", ""sec_primary""]:         continue     ... ```"
ForeverWintr,Note.
johnjhawk,that's a good point.  when it was originally written it was doing some more complicated stuff but now the filter method is overkill.  I used option number 2. 
johnjhawk,I know!
brandtbucher,"I sort of dislike this kind of `klass` spelling. It's not a big deal, but perhaps this instead?  ```suggestion     cls.CLI_NAME: cls for cls in ( ```"
brandtbucher,"Here too:  ```suggestion         Class: tp.Type[_FactsetReportWriter] = REPORT_TO_CLASS[cli_name]         f = Class(options.as_of_date, options.upload) ```"
brandtbucher,I think what you want here is `operator.itemgetter`. See my suggestions below.  ```suggestion ```
brandtbucher,"```suggestion         'Date': itemgetter(ISS_Issuers.AsOfDate),         'Symbol': itemgetter(ISS_Issuers.ISIN),         'SEDOL': itemgetter(ISS_Issuers.SEDOL), ```"
brandtbucher,"```suggestion         'CF_Scope_1_and_2': itemgetter(ISS_ClimateImpact.ClimateTotalEmissions),         IRF.CarbonRiskRating: itemgetter(ISS_ClimateImpact.CarbonRiskRating),         IRF.ClimateScope1Emissions: itemgetter(ISS_ClimateImpact.ClimateScope1Emissions),         IRF.ClimateScope2Emissions: itemgetter(ISS_ClimateImpact.ClimateScope2Emissions),         IRF.ClimateScope3Emissions: itemgetter(ISS_ClimateImpact.ClimateScope3Emissions), ```"
